postal_code;latitude;longitude
623 41;57.15;18.3167
623 47;57.2379;18.3744
623 48;57.2833;18.4667
623 50;57.2379;18.3744
623 52;57.2379;18.3744
623 68;57.4333;18.8333
623 69;57.4333;18.8333
623 77;57.3867;18.2037
624 42;57.7333;18.5833
624 48;57.7046;18.8031
624 52;57.7833;18.7833
624 54;57.7833;18.7833
624 62;57.8667;19.05
631 88;59.3666;16.5077
632 20;59.3666;16.5077
632 21;59.3666;16.5077
632 22;59.3666;16.5077
632 23;59.3666;16.5077
632 25;59.3666;16.5077
632 27;59.3666;16.5077
632 28;59.3666;16.5077
632 29;59.3666;16.5077
632 30;59.3666;16.5077
632 32;59.3666;16.5077
632 33;59.3666;16.5077
632 34;59.3666;16.5077
632 39;59.3666;16.5077
633 40;59.3666;16.5077
633 42;59.3666;16.5077
633 43;59.3666;16.5077
633 44;59.3666;16.5077
633 45;59.3666;16.5077
633 46;59.3666;16.5077
633 47;59.3666;16.5077
633 49;59.3666;16.5077
633 52;59.3666;16.5077
633 54;59.3666;16.5077
633 56;59.3666;16.5077
633 58;59.3666;16.5077
633 69;59.3333;16.4667
633 70;59.3;16.45
635 06;59.3666;16.5077
635 08;59.3666;16.5077
635 10;59.3666;16.5077
635 19;59.3666;16.5077
635 31;59.4488852;16.3322036
635 34;59.3667;16.4917
640 10;59.0333;15.6833
640 20;58.8333;16.5167
640 32;59.1333;16.7333
640 33;58.9;16.6333
640 40;59.3667;16.4917
640 43;59.2833;16.6667
640 50;59.0667;17.15
640 61;59.3667;17.2
641 30;58.9959;16.2072
641 31;58.9959;16.2072
641 32;58.9959;16.2072
641 36;58.9959;16.2072
641 45;58.9959;16.2072
641 46;58.9959;16.2072
641 49;58.9959;16.2072
641 50;58.9959;16.2072
641 51;58.9959;16.2072
641 52;58.9959;16.2072
641 61;59.0194993;16.3759604
641 92;58.9959;16.2072
642 31;59.0583;16.5878
642 32;59.0583;16.5878
642 34;59.0583;16.5878
642 37;59.0583;16.5878
642 60;59.1333;16.7333
643 30;59.0433;15.8737
643 60;59.1453635;16.0615589
644 30;59.4167;16.4667
644 32;59.4167;16.4667
644 36;59.4167;16.4667
645 30;59.3774;17.0312
645 31;59.3774;17.0312
645 32;59.3774;17.0312
645 33;59.3774;17.0312
645 34;59.3774;17.0312
645 40;59.3774;17.0312
645 41;59.3774;17.0312
645 42;59.3774;17.0312
645 47;59.3774;17.0312
645 61;59.3551314;17.2019988
645 62;59.368262;17.2036366
645 91;59.3774;17.0312
645 92;59.3774;17.0312
645 93;59.3774;17.0312
646 00;59.0483483;17.3072277
646 30;59.0475;17.3119
646 31;59.0475;17.3119
646 32;59.0475;17.3119
646 34;59.0475;17.3119
646 35;59.0475;17.3119
646 50;59.0666243;17.1661704
646 51;59.0790773;17.0087836
647 30;59.2667;17.2167
647 52;59.250389;17.1105707
647 92;59.2667;17.2167
647 93;59.2667;17.2167
648 31;59.1667;16.5
649 30;59.0702654;16.8253736
651 85;59.3793;13.5036
652 16;59.3773751;13.5094259
652 18;59.3793;13.5036
652 20;59.3793;13.5036
652 21;59.3793;13.5036
652 22;59.3793;13.5036
652 24;59.3793;13.5036
652 25;59.3793;13.5036
652 26;59.3793;13.5036
652 27;59.3793;13.5036
652 28;59.3793;13.5036
652 30;59.3793;13.5036
653 40;59.3793;13.5036
653 41;59.3793;13.5036
653 43;59.3793;13.5036
653 44;59.3793;13.5036
653 46;59.3793;13.5036
653 49;59.3793;13.5036
653 50;59.3793;13.5036
654 61;59.3793;13.5036
654 62;59.3793;13.5036
654 63;59.3793;13.5036
654 64;59.3793;13.5036
654 66;59.3793;13.5036
654 68;59.3793;13.5036
655 91;59.3793;13.5036
655 93;59.3793;13.5036
656 34;59.3793;13.5036
656 36;59.3793;13.5036
656 37;59.3793;13.5036
656 39;59.3793;13.5036
656 72;59.4167;13.6333
660 10;58.9167;12.3
660 11;58.9833;12.25
660 50;59.4;13.1667
660 52;59.4333;13.1833
660 57;59.3833;13.8333
660 60;59.6;13.7
661 02;59.132661;12.930107
661 30;59.1323;12.9289
661 32;59.1323;12.9289
661 40;59.1323;12.9289
661 41;59.1323;12.9289
661 42;59.1323;12.9289
661 94;59.1323;12.9289
661 96;59.1658;12.8964
662 31;59.051;12.7049
662 33;59.051;12.7049
662 34;59.051;12.7049
662 36;59.051;12.7049
662 37;59.051;12.7049
662 50;59.1833;12.55
662 95;58.9833;12.4667
662 98;58.9667;12.6167
663 30;59.3232;13.4655
663 32;59.3232;13.4655
663 34;59.3232;13.4655
663 40;59.3333;13.5167
663 41;59.3333;13.5167
664 22;59.3466;13.1091
664 31;59.3466;13.1091
664 34;59.3466;13.1091
664 40;59.3333;13.1
665 30;59.5072;13.3139
665 31;59.5072;13.3139
665 35;59.5072;13.3139
665 91;59.5072;13.3139
665 93;59.5072;13.3139
666 30;59.0291;12.2321
666 31;59.0291;12.2321
666 40;59.0167;12.2667
667 22;59.5254;13.4813
667 30;59.5254;13.4813
667 33;59.5254;13.4813
668 00;58.9125;11.9253
668 30;58.9125;11.9253
668 32;58.9125;11.9253
668 40;58.8;12.1667
669 30;59.6;13.4667
670 10;59.5082;11.8443
670 20;59.55;12.55
670 35;59.8333;12.55
670 40;59.7667;12.3667
670 41;59.7167;12.15
670 43;59.8167;12
671 30;59.6553;12.5852
671 31;59.6553;12.5852
671 32;59.6553;12.5852
671 34;59.6589405;12.6142459
671 40;59.6553;12.5852
671 41;59.6553;12.5852
671 42;59.6553;12.5852
671 51;59.6553;12.5852
671 70;59.6333;12.8
671 92;59.6553;12.5852
671 93;59.6553;12.5852
671 94;59.6248;12.6222
672 30;59.3922;12.1334
672 31;59.3922;12.1334
672 95;59.3922;12.1334
673 31;59.8842;12.304
673 32;59.8842;12.304
673 92;59.8842;12.304
673 93;59.8842;12.304
680 50;60.1728;13.4965
680 51;60.4333;13.2667
680 52;60.5;13.1667
680 60;60.75;12.8667
680 63;60.6167;13.0333
680 71;59.25;14.25
680 90;59.65;14.3
680 96;59.9833;14.1833
681 30;59.3098;14.1081
681 31;59.3098;14.1081
681 34;59.3098;14.1081
681 37;59.3098;14.1081
681 40;59.3098;14.1081
681 43;59.3098;14.1081
681 50;59.3098;14.1081
681 53;59.3098;14.1081
681 54;59.3098;14.1081
681 60;59.3098;14.1081
681 92;59.3098;14.1081
681 95;59.3098;14.1081
682 22;59.7124;14.1683
682 30;59.7124;14.1683
682 33;59.7124;14.1683
682 34;59.7124;14.1683
682 91;59.7124;14.1683
683 00;60.03437;13.694508
683 30;60.0238;13.6721
683 31;60.0238;13.6721
683 32;60.0238;13.6721
683 33;60.0238;13.6721
683 34;60.0238;13.6721
683 60;60.1755917;13.4954358
683 93;60;13.6
683 95;59.8833;13.7167
684 23;59.8386;13.5436
684 30;59.8386;13.5436
684 31;59.8386;13.5436
684 32;59.8386;13.5436
684 92;59.8386;13.5436
685 00;60.1409072;13.0102132
685 23;60.1353;13.0082
685 30;60.1353;13.0082
685 33;60.1353;13.0082
685 34;60.1353;13.0082
685 94;60.1353;13.0082
686 05;59.8365575;13.1440464
686 30;59.8376;13.143
686 31;59.8376;13.143
686 35;59.8376;13.143
686 93;59.8376;13.143
686 97;60.0167;13.1333
686 98;59.8438;13.1354
688 30;59.5318;14.272
690 70;59.0665316;15.10229
691 31;59.3267;14.5239
691 32;59.3267;14.5239
691 33;59.3267;14.5239
691 34;59.3267;14.5239
691 37;59.3267;14.5239
691 38;59.3267;14.5239
691 42;59.3267;14.5239
691 45;59.3267;14.5239
691 47;59.3267;14.5239
691 51;59.3267;14.5239
691 52;59.3267;14.5239
691 54;59.3267;14.5239
691 81;59.3267;14.5239
692 30;59.1277;15.1434
692 31;59.1277;15.1434
692 33;59.1277;15.1434
692 34;59.1277;15.1434
692 35;59.1277;15.1434
692 71;59.1277;15.1434
692 93;59.1277;15.1434
693 30;59.238;14.4308
693 32;59.238;14.4308
693 35;59.238;14.4308
693 70;59.1167;14.35
694 30;59.0657;15.1117
694 31;59.0657;15.1117
694 32;59.0657;15.1117
694 34;59.0657;15.1117
694 35;59.0657;15.1117
694 50;59.0333;14.8667
694 60;58.984472;15.069501
694 97;58.923599;15.0829853
695 30;58.9863;14.619
695 32;58.9863;14.619
695 50;58.9333;14.4333
696 00;58.8894268;14.9109867
696 30;58.8799;14.9023
696 32;58.8799;14.9023
696 33;58.8799;14.9023
696 75;58.8667;15
696 76;58.8167;15.0833
696 92;58.8799;14.9023
696 94;58.8167;14.95
697 30;59.0667;15.3333
697 74;59.15;15.3333
697 93;58.9;15.4333
697 94;59.15;15.3333
701 85;59.2741;15.2066
702 10;59.2741;15.2066
702 11;59.2741;15.2066
702 14;59.2741;15.2066
702 16;59.2741;15.2066
702 17;59.2741;15.2066
702 18;59.2741;15.2066
702 19;59.2741;15.2066
702 22;59.2741;15.2066
702 23;59.2741;15.2066
702 24;59.2741;15.2066
702 25;59.2741;15.2066
702 26;59.2741;15.2066
702 27;59.2741;15.2066
702 28;59.2741;15.2066
702 30;59.2741;15.2066
702 31;59.2741;15.2066
702 35;59.2741;15.2066
702 36;59.2741;15.2066
702 83;59.2643151;15.2458079
703 41;59.2741;15.2066
703 42;59.2741;15.2066
703 44;59.2741;15.2066
703 46;59.2741;15.2066
703 47;59.2741;15.2066
703 48;59.2741;15.2066
703 50;59.2741;15.2066
703 51;59.2741;15.2066
703 53;59.2741;15.2066
703 56;59.2741;15.2066
703 59;59.2741;15.2066
703 61;59.2741;15.2066
703 62;59.2741;15.2066
703 63;59.2741;15.2066
703 64;59.2741;15.2066
703 66;59.2741;15.2066
703 68;59.2741;15.2066
703 69;59.2741;15.2066
703 70;59.2741;15.2066
703 71;59.2741;15.2066
703 74;59.2741;15.2066
703 75;59.2741;15.2066
703 76;59.2741;15.2066
703 80;56.161224;15.5869001
703 81;59.2741;15.2066
703 83;59.2741;15.2066
703 85;59.3167;15.4
705 92;59.2741;15.2066
705 94;59.2741;15.2066
710 16;59.2752626;15.2134105
710 41;59.4333;15.5833
711 30;59.592;15.2304
711 32;59.592;15.2304
711 34;59.592;15.2304
711 35;59.592;15.2304
711 72;59.5333;15.2833
711 76;59.7167;15.1333
711 78;59.7;15.1
711 82;59.592;15.2304
711 98;59.7667;15.2833
712 30;59.7839;14.522
712 32;59.7839;14.522
712 33;59.7839;14.522
712 34;59.7839;14.522
712 60;59.7;14.5333
713 30;59.5193;15.0398
713 31;59.5193;15.0398
713 32;59.5193;15.0398
713 72;59.5167;14.9667
714 31;59.876;14.9944
714 36;59.876;14.9944
715 72;59.2167;15.5
715 93;59.1667;15.5333
715 94;59.1667;15.5333
716 30;59.1737;14.8723
716 31;59.1737;14.8723
716 94;59.15;14.6833
718 30;59.4667;15.3667
719 30;59.25;14.95
719 93;59.25;14.95
720 17;59.6162;16.5528
721 23;59.6162;16.5528
721 30;59.6162;16.5528
721 31;59.6162;16.5528
721 32;59.6162;16.5528
721 33;59.6162;16.5528
721 34;59.6162;16.5528
721 35;59.6162;16.5528
721 37;59.6162;16.5528
721 38;59.6162;16.5528
721 89;59.6162;16.5528
722 09;59.6162;16.5528
722 10;59.6162;16.5528
722 12;59.6162;16.5528
722 13;59.6162;16.5528
722 15;59.6162;16.5528
722 17;59.6162;16.5528
722 19;59.6162;16.5528
722 20;59.6162;16.5528
722 21;59.6162;16.5528
722 22;59.6162;16.5528
722 26;59.6162;16.5528
722 28;59.6162;16.5528
722 31;59.6162;16.5528
722 41;59.6162;16.5528
722 42;59.6162;16.5528
722 45;59.6162;16.5528
723 35;59.6162;16.5528
723 38;59.6162;16.5528
723 39;59.6162;16.5528
723 40;59.6162;16.5528
723 41;59.6162;16.5528
723 42;59.6162;16.5528
723 44;59.6162;16.5528
723 45;59.6162;16.5528
723 47;59.6162;16.5528
723 48;59.6162;16.5528
723 52;59.6162;16.5528
723 56;59.6162;16.5528
724 60;59.6162;16.5528
724 62;59.6162;16.5528
724 64;59.6162;16.5528
724 65;59.6162;16.5528
724 66;59.6162;16.5528
724 70;59.6162;16.5528
724 74;59.6162;16.5528
724 75;59.6162;16.5528
724 80;59.6162;16.5528
725 91;59.6162;16.5528
726 31;59.7161023;16.4277517
730 30;59.6;15.8333
730 60;59.7667;16.2
730 61;59.8667;16.0333
730 91;59.8;15.55
731 11;59.5987839;15.8511099
731 12;59.5866637;15.8517848
731 30;59.514;15.9926
731 31;59.514;15.9926
731 32;59.514;15.9926
731 33;59.514;15.9926
731 34;59.514;15.9926
731 41;59.514;15.9926
731 50;59.514;15.9926
731 52;59.514;15.9926
731 96;59.514;15.9926
732 21;59.3939;15.8388
732 30;59.3939;15.8388
732 31;59.3939;15.8388
732 33;59.3939;15.8388
732 34;59.3939;15.8388
732 45;59.3939;15.8388
732 48;59.3939;15.8388
732 49;59.3939;15.8388
732 50;59.4269747;15.8288561
732 71;59.4342911;15.593572
732 91;59.3939;15.8388
732 93;59.3939;15.8388
732 95;59.3939;15.8388
732 97;59.3939;15.8388
733 30;59.9199;16.6066
733 31;59.9199;16.6066
733 32;59.9199;16.6066
733 35;59.9199;16.6066
733 38;59.9199;16.6066
733 39;59.9199;16.6066
733 40;59.9199;16.6066
733 60;59.9525318;16.2924363
733 63;59.9101166;16.3456915
733 73;59.8;16.6333
733 75;60.0833;16.5333
734 01;59.6139;16.2285
734 30;59.6139;16.2285
734 31;59.6139;16.2285
734 32;59.6139;16.2285
734 33;59.6139;16.2285
734 35;59.6139;16.2285
734 40;59.6139;16.2285
734 50;59.5667;16.25
734 92;59.6139;16.2285
734 94;59.5333;16.25
735 31;59.7072;16.2219
735 33;59.7072;16.2219
735 37;59.7072;16.2219
735 38;59.7072;16.2219
736 30;59.4225;16.0966
736 31;59.4225;16.0966
736 32;59.4225;16.0966
736 33;59.4225;16.0966
736 35;59.4225;16.0966
737 30;60.0042;15.7932
737 32;60.0042;15.7932
737 40;60.0042;15.7932
737 41;60.0042;15.7932
737 42;60.0042;15.7932
737 48;60.0042;15.7932
738 30;60.065;15.9237
738 31;60.065;15.9237
738 50;60.065;15.9237
739 30;59.8303;15.6934
739 70;59.8303;15.6934
740 10;59.8833;18.05
740 11;59.8667;17.9667
740 12;59.9167;18.25
740 20;59.9167;17.3667
740 21;59.8833;17.2
740 22;59.95;17.5333
740 34;59.8585638;17.6389267
740 40;59.9396372;16.8587589
740 45;60.15;16.9333
740 46;60.1833;17.1833
740 47;60.1;17.2
740 50;60.2593019;18.365341
740 71;59.925;17.4458
741 39;59.7286973;17.7890062
741 40;59.7256;17.7875
741 46;59.758523;17.7836929
741 47;59.7256;17.7875
741 71;59.7256;17.7875
742 31;60.2591;18.3741
742 32;60.2591;18.3741
742 34;60.2591;18.3741
742 42;60.3393673;18.4392435
742 50;60.1667;18.4667
742 97;60.4861863;18.4109076
743 30;59.9667;17.7
743 35;59.9667;17.7
743 50;60.0167;17.7333
743 61;60.0388369;17.5590907
743 62;60.0399482;17.545514
743 87;60.0346536;17.2369488
744 31;59.9381;16.8622
744 50;59.9333;16.95
744 51;59.9333;16.95
744 92;60.05;16.9833
745 31;59.6361;17.0777
745 32;59.6361;17.0777
745 33;59.6361;17.0777
745 35;59.6361;17.0777
745 37;59.6361;17.0777
745 38;59.6361;17.0777
745 39;59.6361;17.0777
745 62;59.6361;17.0777
745 63;59.6361;17.0777
745 99;59.6361;17.0777
746 31;59.5671;17.5278
746 32;59.5671;17.5278
746 33;59.5671;17.5278
746 38;59.5671;17.5278
746 50;59.5671;17.5278
746 52;59.5671;17.5278
746 92;59.5671;17.5278
746 93;59.5671;17.5278
746 96;59.5671;17.5278
747 31;60.0667;18.0833
747 42;60.1833;18.1833
747 43;60.1833;18.1833
748 30;60.2;17.9
748 31;60.2;17.9
748 40;60.2333;17.7
749 35;59.6361;17.0777
749 41;59.6361;17.0777
749 44;59.6361;17.0777
749 49;59.6361;17.0777
749 51;59.6167;17.25
749 52;59.6167;17.25
749 60;59.7333;17.3
749 70;59.7833;16.9333
751 85;59.8585;17.6454
752 17;59.8585;17.6454
752 21;59.8663107;17.6074839
752 28;59.8585;17.6454
752 29;59.8585;17.6454
752 32;59.8585;17.6454
752 37;59.8585;17.6454
752 43;59.8585;17.6454
752 44;59.8585;17.6454
752 64;59.8585;17.6454
752 67;59.8585;17.6454
752 72;59.8585;17.6454
753 10;59.8585;17.6454
753 11;59.8585;17.6454
753 14;59.8585;17.6454
753 18;59.8585;17.6454
753 19;59.8585;17.6454
753 20;59.8585;17.6454
753 21;59.8585;17.6454
753 22;59.8585;17.6454
753 23;59.8585;17.6454
753 24;59.8585;17.6454
753 27;59.8585;17.6454
753 28;59.8585;17.6454
753 31;59.8585;17.6454
753 32;59.8585;17.6454
753 33;59.8585;17.6454
753 35;59.8585;17.6454
753 40;59.8584862;17.6479751
754 21;59.8585;17.6454
754 22;59.8585;17.6454
754 23;59.8585;17.6454
754 25;59.8585;17.6454
754 27;59.8585;17.6454
754 29;59.8585;17.6454
754 31;59.8585;17.6454
754 34;59.8585;17.6454
754 37;59.8585;17.6454
754 46;59.8585;17.6454
754 54;59.8585;17.6454
754 60;59.8585;17.6454
754 71;59.9083721;17.7346446
755 92;59.8585;17.6454
755 94;59.8585;17.6454
755 96;59.8585;17.6454
755 97;59.8585;17.6454
756 44;59.8334686;17.6306364
756 45;59.8585;17.6454
756 48;59.8585;17.6454
756 50;59.8585;17.6454
756 51;59.8585;17.6454
756 54;59.8585;17.6454
757 52;59.8585;17.6454
757 54;59.8585;17.6454
760 15;59.7667;19.0333
760 17;59.615;18.8917
760 18;59.6707;18.8689
760 19;59.6664;18.9225
760 21;59.8167;18.9167
760 40;59.9833;18.8167
760 42;59.75;19
760 45;60.1;18.8333
760 49;60.1333;18.65
761 11;59.6347;18.6281
761 23;59.758;18.705
761 30;59.758;18.705
761 42;59.758;18.705
761 43;59.758;18.705
761 45;59.758;18.705
761 46;59.758;18.705
761 50;59.758;18.705
761 51;59.758;18.705
761 61;59.758;18.705
761 62;59.758;18.705
761 92;59.758;18.705
761 97;59.7595841;18.7013584
761 98;59.758;18.705
762 00;59.75;18.3667
762 31;59.75;18.3667
762 41;59.75;18.3667
762 51;59.75;18.3667
762 95;59.75;18.3667
762 98;59.9390162;18.5418208
763 30;60.05;18.6
763 34;60.05;18.6
763 35;60.05;18.6
763 40;60.05;18.6
763 41;60.05;18.6
763 43;60.05;18.6
763 91;60.05;18.6
763 93;59.9667;18.6
763 94;60.05;18.6
764 30;59.9833;18.8167
764 54;59.85;19.1
764 56;60.1;18.8333
764 57;60.1;18.8333
770 10;60.1333;14.3833
770 12;60.2167;14.95
770 13;60.2667;14.9833
770 14;60.2833;14.9667
770 70;60.45;16.0167
770 71;60.4333;16.2
771 30;60.1496;15.1878
771 31;60.1496;15.1878
771 33;60.1496;15.1878
771 40;60.1496;15.1878
771 41;60.1496;15.1878
771 42;60.1496;15.1878
771 53;60.1496;15.1878
771 81;60.1496;15.1878
772 30;60.0833;14.9833
772 94;60.0833;14.9833
774 30;60.1454;16.1679
774 33;60.1454;16.1679
774 34;60.1454;16.1679
774 41;60.1454;16.1679
774 60;60.1454;16.1679
774 61;60.1454;16.1679
774 67;60.3;16.4167
774 97;60.2167;16.3
774 99;60.1831;16.2313
775 51;60.1333;16.2167
775 70;60.1333;16.2167
776 30;60.2797;15.9886
776 31;60.2797;15.9886
776 33;60.2797;15.9886
776 35;60.2797;15.9886
776 70;60.2833;15.8167
776 97;60.3799;16.0009
777 30;60.1418;15.4142
777 31;60.1418;15.4142
777 32;60.1418;15.4142
777 34;60.1418;15.4142
777 60;60.0833;15.55
780 41;60.5986;15.0774
780 45;60.45;14.7
780 50;60.5089;14.2246
780 51;60.55;14.35
780 53;60.45;14.4833
780 54;60.4833;14
780 64;60.9333;13.35
780 66;61.0626971;12.8847175
780 67;61.15;13.2667
780 69;61.4167;13.0667
781 27;60.4858;15.4371
781 70;60.4858;15.4371
781 71;60.4858;15.4371
781 72;60.4858;15.4371
781 84;60.4858;15.4371
781 94;60.4858;15.4371
781 96;60.4858;15.4371
781 98;60.3996889;15.4078612
782 22;60.6833;13.7154
782 31;60.6833;13.7154
782 33;60.6833;13.7154
782 34;60.6833;13.7154
782 35;60.6833;13.7154
782 75;60.7333;13.55
783 30;60.3478;15.7505
783 34;60.3478;15.7505
783 50;60.4;15.6
783 90;60.3478;15.7505
783 92;60.4;15.8
783 93;60.4;15.8
784 30;60.4858;15.4371
784 31;60.4858;15.4371
784 33;60.4858;15.4371
784 34;60.4858;15.4371
784 37;60.4858;15.4371
784 42;60.4858;15.4371
784 44;60.4858;15.4371
784 51;60.4858;15.4371
784 53;60.4858;15.4371
784 61;60.4858;15.4371
784 63;60.4858;15.4371
784 66;60.4858;15.4371
784 74;60.4858;15.4371
784 77;60.4858;15.4371
785 30;60.4833;14.7833
785 42;60.5;14.9667
785 43;60.5;14.9667
785 44;60.4792963;14.8235847
785 61;60.4833;14.7833
790 15;60.65;15.7667
790 20;60.6833;15.4667
790 21;60.7333;15.4333
790 22;60.7167;15.2833
790 23;60.75;15.9167
790 25;60.7833;15.85
790 26;60.8;15.7833
790 43;61.004878;14.537003
790 70;60.7167;15.5625
790 90;60.7167;15.5625
790 91;60.7167;15.5625
791 05;60.6036;15.626
791 30;60.6036;15.626
791 31;60.6036;15.626
791 35;60.6036;15.626
791 38;60.6036;15.626
791 40;60.6036;15.626
791 44;60.6036;15.626
791 46;60.6036;15.626
791 51;60.6036;15.626
791 52;60.6036;15.626
791 55;60.6036;15.626
791 56;60.6036;15.626
791 62;60.6036;15.626
791 71;60.6036;15.626
791 73;60.6036;15.626
791 74;60.6036;15.626
791 75;60.6036;15.626
791 82;60.6036;15.626
791 95;60.6036;15.626
792 01;61.007;14.5432
792 30;61.007;14.5432
792 32;61.007;14.5432
792 34;61.007;14.5432
792 35;60.9920474;14.5169893
792 50;61.007;14.5432
792 75;61;14.6333
792 85;61.007;14.5432
792 93;60.95;13.9167
792 96;61.1333;14.4667
793 30;60.7329;15.0018
793 31;60.7329;15.0018
793 41;60.6833;15.0833
793 60;60.7833;14.85
793 70;60.8167;15
793 92;60.7333;15
794 30;61.1203;14.6155
794 31;61.1203;14.6155
794 34;61.1203;14.6155
794 98;61.1203;14.6155
795 30;60.8863;15.1179
795 32;60.8863;15.1179
795 36;60.8863;15.1179
795 70;60.9167;15.0167
795 96;60.8939;15.0926
796 30;61.2277;14.0393
796 31;61.2277;14.0393
800 10;60.6745;17.1417
802 22;60.6748796;17.1412726
802 51;60.6745;17.1417
802 52;60.6745;17.1417
802 57;60.6745;17.1417
802 61;60.6745;17.1417
802 62;60.6745;17.1417
802 69;60.6745;17.1417
802 77;60.6745;17.1417
802 84;60.6745;17.1417
802 86;60.6745;17.1417
802 88;60.6745;17.1417
802 92;60.6745;17.1417
802 93;60.6745;17.1417
803 02;60.6745;17.1417
803 09;60.6745;17.1417
803 10;60.6745;17.1417
803 11;60.6745;17.1417
803 20;60.6745;17.1417
803 21;60.6745;17.1417
803 22;60.6745;17.1417
803 23;60.6745;17.1417
803 24;60.6745;17.1417
804 24;60.6745;17.1417
804 29;60.6745;17.1417
804 32;60.6745;17.1417
804 34;60.6745;17.1417
805 91;60.6745;17.1417
806 28;60.6745;17.1417
806 32;60.6745;17.1417
806 33;60.6745;17.1417
806 41;60.6745;17.1417
806 42;60.6745;17.1417
806 45;60.6745;17.1417
806 49;60.6745;17.1417
810 20;60.3;16.8
810 21;60.2833;16.8833
810 22;60.5333;16.7333
810 40;60.4;17
810 41;60.6748796;17.1412726
811 30;60.6167;16.7667
811 32;60.6167;16.7667
811 33;60.6167;16.7667
811 34;60.6167;16.7667
811 36;60.6167;16.7667
811 37;60.6167;16.7667
811 39;60.6167;16.7667
811 40;60.6167;16.7667
811 50;60.6167;16.7667
811 60;60.6167;16.7667
811 61;60.6167;16.7667
811 71;60.7167;16.6
811 95;60.7167;16.6
812 30;60.5833;16.5333
812 40;60.6;16.6167
812 51;60.65;16.5333
813 00;60.54595;16.2841
813 30;60.5457;16.2867
813 35;60.5457;16.2867
813 40;60.5167;16.4833
814 30;60.641;17.4091
814 31;60.641;17.4091
814 32;60.641;17.4091
814 40;60.641;17.4091
814 41;60.641;17.4091
814 70;60.5708;17.4489
814 91;60.65;17.3333
814 95;60.5708;17.4489
815 28;60.3427;17.5181
815 36;60.3427;17.5181
815 37;60.3427;17.5181
815 38;60.3427;17.5181
815 40;60.3427;17.5181
815 69;60.2333;17.4667
815 76;60.3833;17.2333
815 91;60.3427;17.5181
816 00;60.891784;16.7201872
816 30;60.8912;16.7185
816 31;60.8912;16.7185
816 91;60.85;16.4667
816 95;60.9147;16.6611
817 30;60.95;17.1333
817 40;60.95;17.0333
817 93;60.9;17.0667
818 31;60.65;17.0333
818 32;60.65;17.0333
818 41;60.6167;16.8833
819 30;60.4667;17.7667
819 40;60.5167;17.6167
819 64;64.3167;19.6333
819 65;64.3167;19.6333
820 10;61.4667;16.3833
820 11;61.5333;16.3667
820 20;61.2167;17.1333
820 22;61.2667;17.1667
820 23;61.2667;16.85
820 40;61.7167;16.1667
820 41;61.8;15.85
820 46;61.8292;15.7708
820 60;61.801;16.5557
820 62;61.8667;16.5667
820 64;61.7667;16.8667
820 65;61.75;16.8667
820 67;61.7273909;17.107401
820 70;61.9825;17.0637
820 71;61.8667;17.0667
820 74;61.8936;17.3367
820 75;61.9333;17.2167
820 76;61.9675;17.2489
820 77;62.0667;17.2833
820 78;62.1333;16.7167
821 30;61.3482;16.3946
821 31;61.3482;16.3946
821 33;61.3482;16.3946
821 36;61.3482;16.3946
821 41;61.3482;16.3946
821 42;61.3482;16.3946
821 43;61.3482;16.3946
821 50;61.3482;16.3946
821 58;61.3667;16.6
821 60;61.4648457;16.3803433
821 67;61.5430176;16.2629844
822 00;61.3666224;15.8965622
822 30;61.3468;16.075
822 31;61.3468;16.075
823 30;61.2333;16.5667
824 00;61.729;17.1036
824 30;61.729;17.1036
824 31;61.729;17.1036
824 34;61.729;17.1036
824 40;61.729;17.1036
824 42;61.729;17.1036
824 43;61.729;17.1036
824 50;61.729;17.1036
824 65;61.7388551;16.7605764
824 70;61.8051249;16.5640249
824 71;61.801;16.5557
824 78;61.8978365;16.5450276
824 92;61.729;17.1036
824 93;61.729;17.1036
824 94;61.729;17.1036
825 30;61.6444;17.0831
825 31;61.6444;17.0831
825 95;61.5456;17.0106
826 01;61.3037;17.0592
826 30;61.3037;17.0592
826 32;61.3037;17.0592
826 37;61.3037;17.0592
826 39;61.3037;17.0592
826 40;61.3037;17.0592
826 62;61.3667;16.9833
826 69;61.1292848;16.8970691
826 81;61.3037;17.0592
826 91;61.3037;17.0592
826 92;61.2833;16.9667
826 95;61.3144;17.0171
827 30;61.8288;16.0913
827 32;61.8288;16.0913
827 34;61.8288;16.0913
827 35;61.8288;16.0913
827 50;61.7244683;16.1555362
827 70;61.7115623;14.9240139
828 32;61.3769;15.8175
828 33;61.3769;15.8175
828 34;61.3769;15.8175
828 93;61.3667;15.5
828 95;61.3333;15.95
829 50;61.9848372;17.0592769
829 91;61.8740079;17.032637
829 96;61.9648451;17.3345754
830 04;63.3167;13.6333
830 05;63.35;13.4833
830 10;63.3333;13.2667
830 13;63.3984;13.0802
830 15;63.4;12.8667
830 24;62.9833;14.4
830 30;63.3167;14.8167
830 40;63.3262424;14.4486543
830 51;63.45;13.9833
830 70;63.6;15.35
830 76;63.1667;15.6
830 81;64.2083;15.6833
831 27;63.1792;14.6357
831 31;63.1792;14.6357
831 32;63.1792;14.6357
831 33;63.1792;14.6357
831 34;63.1792;14.6357
831 35;63.1792;14.6357
831 38;63.1792;14.6357
831 42;63.1792;14.6357
831 45;63.1792;14.6357
831 46;63.1792;14.6357
831 47;63.1792;14.6357
831 48;63.1792;14.6357
